mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clean__toClean,param_dimReduce,param_dimReduce__n_components,param_model,param_vectorize__analyzer,param_vectorize__min_df,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
852.481314086914,7.4835912881603335,5.511377286911011,0.19620979617240397,True,"NMF(init='random', random_state=42)",500,"LogisticRegression(C=100, penalty='l1', solver='liblinear')",<function nothingAndRemoveDigits at 0x0000013AA9F5DE50>,3,"{'clean__toClean': True, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=100, penalty='l1', solver='liblinear'), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x0000013AA9F5DE50>, 'vectorize__min_df': 3}",0.9819277108433735,0.9668674698795181,0.9516616314199395,0.9546827794561934,0.9486404833836858,0.9607560149965421,0.012263512503735972,16
619.6214612483978,5.557811304367184,5.0792430400848385,0.438712995545935,True,"NMF(init='random', random_state=42)",500,"LogisticRegression(C=100, penalty='l1', solver='liblinear')",<function nothingAndRemoveDigits at 0x0000013AA9F5DE50>,5,"{'clean__toClean': True, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=100, penalty='l1', solver='liblinear'), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x0000013AA9F5DE50>, 'vectorize__min_df': 5}",0.9698795180722891,0.9698795180722891,0.9577039274924471,0.9607250755287009,0.9486404833836858,0.9613657045098825,0.008008998837287822,13
34.12509727478027,0.6681326748456617,8.026857614517212,0.5167812769080753,False,"TruncatedSVD(n_components=500, random_state=42)",500,"LogisticRegression(C=100, penalty='l1', solver='liblinear')",<function lemmaAndRemoveDigits at 0x0000013AA9F5DDC0>,3,"{'clean__toClean': False, 'dimReduce': TruncatedSVD(n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=100, penalty='l1', solver='liblinear'), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x0000013AA9F5DDC0>, 'vectorize__min_df': 3}",0.9789156626506024,0.9759036144578314,0.9516616314199395,0.9577039274924471,0.9667673716012085,0.9661904415244058,0.010389582021669804,9
34.000283336639406,0.35073861888689367,7.90228271484375,0.3829581725615364,False,"TruncatedSVD(n_components=500, random_state=42)",500,"LogisticRegression(C=100, penalty='l1', solver='liblinear')",<function lemmaAndRemoveDigits at 0x0000013AA9F5DDC0>,5,"{'clean__toClean': False, 'dimReduce': TruncatedSVD(n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=100, penalty='l1', solver='liblinear'), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x0000013AA9F5DDC0>, 'vectorize__min_df': 5}",0.9849397590361446,0.9849397590361446,0.9516616314199395,0.9637462235649547,0.9607250755287009,0.9692024897171768,0.01345096571020881,1
15.269291830062866,0.6310011269421605,3.1072719573974608,0.11016481804891082,False,"TruncatedSVD(n_components=500, random_state=42)",500,"LogisticRegression(C=100, penalty='l1', solver='liblinear')",<function stemAndRemoveDigits at 0x0000013AA9F5DEE0>,3,"{'clean__toClean': False, 'dimReduce': TruncatedSVD(n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=100, penalty='l1', solver='liblinear'), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x0000013AA9F5DEE0>, 'vectorize__min_df': 3}",0.9759036144578314,0.9789156626506024,0.945619335347432,0.9637462235649547,0.972809667673716,0.9673989007389073,0.012016104846188773,7
14.648544454574585,0.38969718187862956,3.029970121383667,0.17811637369162164,False,"TruncatedSVD(n_components=500, random_state=42)",500,"LogisticRegression(C=100, penalty='l1', solver='liblinear')",<function stemAndRemoveDigits at 0x0000013AA9F5DEE0>,5,"{'clean__toClean': False, 'dimReduce': TruncatedSVD(n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=100, penalty='l1', solver='liblinear'), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x0000013AA9F5DEE0>, 'vectorize__min_df': 5}",0.9819277108433735,0.9728915662650602,0.9486404833836858,0.9697885196374623,0.9697885196374623,0.9686073599534086,0.010929342229993512,2
4.403536796569824,0.16358020924022826,0.28962507247924807,0.025146307972210732,False,"TruncatedSVD(n_components=500, random_state=42)",500,"LogisticRegression(C=100, penalty='l1', solver='liblinear')",<function nothingAndRemoveDigits at 0x0000013AA9F5DE50>,3,"{'clean__toClean': False, 'dimReduce': TruncatedSVD(n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=100, penalty='l1', solver='liblinear'), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x0000013AA9F5DE50>, 'vectorize__min_df': 3}",0.9789156626506024,0.9759036144578314,0.9546827794561934,0.9546827794561934,0.9667673716012085,0.9661904415244058,0.010212368990700434,9
3.671787452697754,0.1074512032233006,0.27331066131591797,0.022118128295622073,False,"TruncatedSVD(n_components=500, random_state=42)",500,"LogisticRegression(C=100, penalty='l1', solver='liblinear')",<function nothingAndRemoveDigits at 0x0000013AA9F5DE50>,5,"{'clean__toClean': False, 'dimReduce': TruncatedSVD(n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=100, penalty='l1', solver='liblinear'), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x0000013AA9F5DE50>, 'vectorize__min_df': 5}",0.9759036144578314,0.9789156626506024,0.9486404833836858,0.9546827794561934,0.9697885196374623,0.965586211917155,0.011898109069753004,12
718.120677280426,5.421750791281945,12.493076944351197,0.7687599784728931,False,"NMF(init='random', random_state=42)",500,"LogisticRegression(C=100, penalty='l1', solver='liblinear')",<function lemmaAndRemoveDigits at 0x0000013AA9F5DDC0>,3,"{'clean__toClean': False, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=100, penalty='l1', solver='liblinear'), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x0000013AA9F5DDC0>, 'vectorize__min_df': 3}",0.9698795180722891,0.9608433734939759,0.9516616314199395,0.9577039274924471,0.9425981873111783,0.9565373275579659,0.009121283663834115,20
542.174031496048,4.287204793437068,12.071189546585083,0.3573381976332534,False,"NMF(init='random', random_state=42)",500,"LogisticRegression(C=100, penalty='l1', solver='liblinear')",<function lemmaAndRemoveDigits at 0x0000013AA9F5DDC0>,5,"{'clean__toClean': False, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=100, penalty='l1', solver='liblinear'), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x0000013AA9F5DDC0>, 'vectorize__min_df': 5}",0.9698795180722891,0.9457831325301205,0.9365558912386707,0.9577039274924471,0.9486404833836858,0.9517125905434426,0.011315964146487223,24
638.2331722259521,5.256801011564157,7.671064805984497,0.6035303960592835,False,"NMF(init='random', random_state=42)",500,"LogisticRegression(C=100, penalty='l1', solver='liblinear')",<function stemAndRemoveDigits at 0x0000013AA9F5DEE0>,3,"{'clean__toClean': False, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=100, penalty='l1', solver='liblinear'), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x0000013AA9F5DEE0>, 'vectorize__min_df': 3}",0.9819277108433735,0.9698795180722891,0.9425981873111783,0.9546827794561934,0.945619335347432,0.9589415062060933,0.014904541385970416,17
489.0180992603302,3.92888661684707,7.087984943389893,0.37399562156941485,False,"NMF(init='random', random_state=42)",500,"LogisticRegression(C=100, penalty='l1', solver='liblinear')",<function stemAndRemoveDigits at 0x0000013AA9F5DEE0>,5,"{'clean__toClean': False, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=100, penalty='l1', solver='liblinear'), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x0000013AA9F5DEE0>, 'vectorize__min_df': 5}",0.9789156626506024,0.9728915662650602,0.9395770392749244,0.9486404833836858,0.9486404833836858,0.9577330469915918,0.015319751661543297,19
850.2246252536773,9.414654598493152,5.366995000839234,0.472342890800391,False,"NMF(init='random', random_state=42)",500,"LogisticRegression(C=100, penalty='l1', solver='liblinear')",<function nothingAndRemoveDigits at 0x0000013AA9F5DE50>,3,"{'clean__toClean': False, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=100, penalty='l1', solver='liblinear'), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x0000013AA9F5DE50>, 'vectorize__min_df': 3}",0.9819277108433735,0.963855421686747,0.9486404833836858,0.9607250755287009,0.9516616314199395,0.9613620645724893,0.01170901723092647,14
625.545901107788,11.63158439921688,4.893183660507202,0.29986405841282027,False,"NMF(init='random', random_state=42)",500,"LogisticRegression(C=100, penalty='l1', solver='liblinear')",<function nothingAndRemoveDigits at 0x0000013AA9F5DE50>,5,"{'clean__toClean': False, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=100, penalty='l1', solver='liblinear'), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x0000013AA9F5DE50>, 'vectorize__min_df': 5}",0.9849397590361446,0.9759036144578314,0.9425981873111783,0.9607250755287009,0.9425981873111783,0.9613529647290067,0.017157714708262363,15
